id,date_flown,route,traveller_type,author,date_of_review,overall_rating,aircraft,cabin_flown,cabin_staff_service,food_beverages,ground_service,inflight_entertainment,seat_comfort,value_for_money,wifi_and_connectivity,review_verified,review_title,review_text
135,October 2020,New Delhi to Ajmer,Solo Leisure,Anshul Sharma,1st November 2020,10,na,5,na,5,na,5,Economy Class,5,na,Trip Verified,Good cabin staff and great service,"Good cabin staff and great service, would surely fly again. Even though they are not serving anything onboard the flight still they made sure I enjoyed a comfortable and safe journey."
136,October 2020,Chennai to Mumbai,Solo Leisure,R Reddy,27th October 2020,10,Boeing,5,na,5,na,4,Economy Class,5,na,Trip Verified,a great experience,"Had a great experience. The flight was clean, hygienic, good cabin temperature, excellent clarity of announcement, friendly cabin crew/in-flight attendants. Congrats to SpiceJet and the team that flew SG-322 on 26th Oct morning."
137,October 2020,Mumbai to Patna,Family Leisure,Ruchi Agarwal,25th October 2020,9,na,5,na,3,na,4,Economy Class,4,na,Trip Verified,very helpful and very polite, I am writing review first time for Spicejet. Liked my travel because of the crew they was very helpful and very polite. Me experience was fantabulous it's saved me in two and half hour flight. 
138,October 2020,Hyderabad to Bengaluru,Family Leisure,Farida Sultana,10th October 2020,10,Q400,5,5,5,5,5,Economy Class,5,5,Not Verified,cabin crew were so courteous," Hyderabad to Bengaluru. SpiceJet just got my heart from check in counters to in air, cabin crew were so courteous and helpful. Kudos to the beautiful girls on board fully covered from top to bottom yet so presentable. Hope to fly with you soon SpiceJet."
139,October 2020,Bengaluru to Hyderabad,Family Leisure,Farida Sultana,4th October 2020,10,Q400,5,5,5,5,5,Economy Class,5,4,Not Verified,as usual your cabin crew ere excellent, Today I flew after 7 months with SpiceJet and as usual your cabin crew ere excellent. They are the reason I choose SpiceJet. Thanks for making my flight so comfortable and continue to smile though eyes.
140,May 2020,Dubai to Mangaluru,Solo Leisure,B Amari,4th October 2020,1,na,1,na,1,na,1,Premium Economy,1,na,Trip Verified,They are the worst customer service,"Airline cancelled flight due to schedule change (timing of flights did not fall with the Corona mandated closure of airspace), and airline refused to provided a refund despite clearly stated in their T&Cs and know your customer rights for civil air passengers that they must provide either a credit note or a refund according to the customers wishes. Then they decided to only provide a credit shell for the outgoing flight, not the return flight (no airline cancels an outgoing flight but keeps the return flight - completely against all procedures), finally they added a credit note that is not even valid for a year. When we tried to use the credit note, however it was not possible to apply the note on an online booking, all helpline numbers for the company are not active, and no one replied to an email sent requesting immediate assistance. They are the worst customer service, I would never ever fly with them, they do not adhere to their own guidelines nor to the civil aviation customer rights."
141,September 2020,Delhi to Jabalpur,Solo Leisure,T Reddy,6th September 2020,10,Q400,5,5,5,5,5,Economy Class,5,5,Trip Verified,smooth and quick process,Overall good experience. They opted for soft copy for boarding pass instead of paper based which is a very wise decision in terms of covid as well as eco friendly. Airhostess ensured that every passenger was using face shield despite the resistance. Also row wise boarding ensure smooth and quick process.
142,August 2020,Bangalore to Cochin,Family Leisure,Presanna Nair,3rd August 2020,10,na,na,na,5,na,na,Economy Class,5,na,Trip Verified,appreciation for their customer service," Our group of 24 traveled on a HiFly charter flight on August 01 from Amsterdam to Bangalore and then took IndiGo flight to Cochin on August 2nd at 12:55 PM. Due to delay in departure from Amsterdam and COVID regulations, we were almost at the edge of missing the connection flight to Indigo but Spicejet staff on the ground made it possible for us. They deserve appreciation for their customer service and commitments, and attention to details."
143,July 2020,Hyderabad to Chennai,Solo Leisure,Dhilip Kumar,3rd July 2020,2,na,3,na,1,na,1,Economy Class,1,na,Trip Verified,you can do way better," I did not receive the confirmation email for my booking, although I received promotional email immediately after my booking even I opted-out promotional emails. I traveled from United States to India with two check-in bags and week later I booked a domestic flight in Spicejet. Ticket cost INR 6000+ and also I purchased extra baggage allowance for my 2nd check-in that cost INR 12000+ and total cost is INR18205. Little did I know that I am not qualified to carry my 2nd check-in that cost INR12000. So I contacted customer service and apparently it's not refundable. So I asked them cancel the entire ticket and cancellation charge cost INR4000 even though I purchased their own so called insurance. Their check-in baggage allowance weight is 20kg (44lbs) which is the least of least of airlines I flew so far. I am a very frequent flyer and have been flying from last 15 years in western countries and never ever this happened in any other airlines. These fares are totally unreasonable even for western standards for a 50 mins flight. Come on Spicejet, you can do way better."
144,June 2020,Delhi to Jharsuguda,Family Leisure,Anupama Tripathy,2nd July 2020,1,na,na,na,na,na,na,Economy Class,2,na,Not Verified,shameless and insensitive airline,"Me and my son were about to travel from Delhi to Jharsuguda, Due to covid case the authority had sealed the whole society and no one was allowed to go out. SpiceJet had not listened even after providing all the Govt sealing documents, we asked them to at least give a credit note but they are a shameless and insensitive airline."
145,January 2020,Coimbatore to Ahmedabad,Solo Leisure,S Marshel,28th June 2020,1,na,na,na,na,na,na,Economy Class,1,na,Trip Verified,will keep money as credit shell," I have booked flight with them 3 times during this pandemic to get back home. Every time i give them a call to confirm the status of the flight before I booked but on all 3 occasion it keeps getting cancelled? I pay fair difference too. But now after 3rd failure, when I called them and ask my money back so first they says it not their policy and they will keep money as credit shell. But after long talk they gave me assurance for return the money. But it was all just a joke. Also, their CS team gives misinformation and I filed a complaint twice to them. I am still waiting to hear from them which they promise in next 3 working days. May be once more they make me fool. "
146,June 2020,Delhi to Bagdogra,Family Leisure,Karan Sharma,19th June 2020,1,na,na,na,na,na,na,Economy Class,1,na,Not Verified,the worst Airline, SpiceJet is the worst Airline. Once the payment is done' they do not care about it's customers. I have been mailing them for weeks trying to contact them to cancel my flight or at least reschedule it but they are not responding at all. The customer care staff is the worst they do not really care about their customers at all. All that matters is money. Once the payment is done they do not care about anybody. Even at this time when the world is fighting Corona they expect me to either board in the flight else I will be refunded on 380 rupees for tickets costing 16000. In case I want to reschedule my flight I will have to pay rupees 3000 per passenger which is illogical. They keep telling us their policies which I believe are not for such epidemic situations. But they won't help us in any way.  I will never travel via SpiceJet again and I recommend never ever to choose SpiceJet even in the worst conditions.
